,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
4.891667,0.607094,2.037682,0.600098,1.939793,0.543039,1.857246,0.450116,1.729774,0.293008,1.54842,0.190784,1.380826,0.150034,1.165026,0.159386,0.778029,0.133196,0.380284
4.9,0.606661,2.037568,0.599578,1.939776,0.54248,1.857084,0.449609,1.729337,0.292876,1.547862,0.190837,1.380238,0.14939,1.164401,0.154688,0.777285,0.124281,0.379942
4.908333,0.606194,2.037522,0.599061,1.939717,0.541857,1.856973,0.449103,1.72892,0.292707,1.547235,0.19087,1.379619,0.148775,1.163694,0.149969,0.776778,0.115397,0.379382
4.916667,0.605749,2.037471,0.598502,1.939708,0.541101,1.856849,0.44863,1.728521,0.292593,1.546618,0.191052,1.37891,0.148318,1.163055,0.145432,0.77616,0.106456,0.379162
4.925,0.60532,2.037433,0.597948,1.939727,0.540439,1.856623,0.448175,1.728052,0.292512,1.545958,0.191256,1.378122,0.147958,1.162402,0.140807,0.775465,0.097768,0.378721
4.933333,0.604804,2.037432,0.59738,1.939727,0.539782,1.856347,0.44774,1.727579,0.292471,1.545214,0.191572,1.377284,0.147746,1.161631,0.136511,0.774772,0.089363,0.378656
4.941667,0.604288,2.037426,0.596742,1.939735,0.539134,1.856053,0.447327,1.727044,0.292485,1.544319,0.191944,1.376365,0.147621,1.160783,0.13236,0.774142,0.080904,0.378495
4.95,0.603739,2.037363,0.59616,1.939635,0.538524,1.855748,0.446925,1.726462,0.29245,1.543485,0.19238,1.375387,0.147622,1.159936,0.128316,0.773255,0.072681,0.37838
4.958333,0.603146,2.037238,0.595538,1.939528,0.537911,1.855293,0.446543,1.725779,0.292577,1.542471,0.192826,1.374353,0.147732,1.158989,0.124458,0.772733,0.064663,0.378081
4.966667,0.60252,2.03714,0.594941,1.939371,0.537332,1.854933,0.446179,1.724993,0.292732,1.541424,0.193343,1.373072,0.14793,1.157922,0.120578,0.771834,0.056931,0.377896
4.975,0.601998,2.037114,0.594299,1.939204,0.536718,1.854474,0.445847,1.724185,0.293056,1.540229,0.193987,1.371575,0.148207,1.156786,0.117128,0.771153,0.049243,0.377531
4.983333,0.601451,2.037048,0.593648,1.939075,0.536027,1.854043,0.44551,1.723299,0.293423,1.538918,0.194823,1.370087,0.148658,1.155526,0.113208,0.77014,0.041385,0.377176
4.991667,0.600889,2.036986,0.593001,1.938986,0.535342,1.853598,0.445206,1.722478,0.293894,1.537434,0.195952,1.368297,0.14928,1.153913,0.109652,0.7693,0.033566,0.37711
5,0.600345,2.036909,0.592371,1.938812,0.534645,1.853136,0.444933,1.72157,0.294441,1.53574,0.19728,1.366339,0.150095,1.152251,0.10601,0.768308,0.025784,0.376839
5.008333,0.599829,2.036742,0.59168,1.938675,0.533976,1.852628,0.444609,1.720509,0.294989,1.53385,0.198597,1.364245,0.151002,1.150354,0.102461,0.767199,0.018184,0.376269
5.016667,0.599302,2.036578,0.590937,1.938502,0.533339,1.852001,0.444284,1.71923,0.295619,1.53196,0.200048,1.361939,0.152071,1.148367,0.099396,0.765825,0.01088,0.375856
5.025,0.598724,2.036365,0.590248,1.938241,0.532709,1.851266,0.444089,1.718051,0.296215,1.530257,0.201463,1.359718,0.153044,1.146594,0.096604,0.764622,0.003915,0.375371
5.033333,0.598188,2.036084,0.589566,1.937921,0.532064,1.850327,0.443997,1.716678,0.296963,1.528402,0.202768,1.357497,0.154077,1.14471,0.093874,0.763268,-0.0027,0.374898
5.041667,0.597568,2.035765,0.588884,1.93758,0.531443,1.849297,0.443955,1.715243,0.297686,1.526524,0.203987,1.355488,0.155321,1.142557,0.091456,0.761914,-0.008928,0.374322
5.05,0.596962,2.035451,0.588218,1.937162,0.530836,1.848403,0.4439,1.713867,0.298426,1.524487,0.20542,1.353181,0.156577,1.140577,0.089085,0.760533,-0.014784,0.373933
5.058333,0.596395,2.035176,0.587603,1.936775,0.530245,1.847469,0.443784,1.712368,0.299352,1.522526,0.207091,1.350797,0.158013,1.138318,0.086756,0.759178,-0.020708,0.37357
5.066667,0.595895,2.034924,0.587003,1.936434,0.529604,1.846559,0.443676,1.710923,0.300224,1.520634,0.208923,1.348315,0.159492,1.136117,0.084799,0.757906,-0.026273,0.372805
5.075,0.595428,2.034694,0.586359,1.936087,0.52901,1.845651,0.443628,1.709348,0.301156,1.518258,0.210834,1.345806,0.161165,1.133656,0.08299,0.75643,-0.031828,0.372266
5.083333,0.5949,2.034387,0.585623,1.935581,0.528436,1.8447,0.44353,1.707818,0.301949,1.5159,0.212942,1.342977,0.162914,1.131101,0.081454,0.754866,-0.036956,0.371741
5.091667,0.594346,2.03405,0.584913,1.934996,0.527893,1.843637,0.443451,1.706223,0.302911,1.513439,0.214748,1.340178,0.164701,1.12871,0.080221,0.753308,-0.041642,0.371621
5.1,0.593798,2.03356,0.584297,1.934394,0.527427,1.842571,0.443355,1.704616,0.30401,1.511077,0.216585,1.33747,0.166579,1.126175,0.079345,0.751846,-0.045908,0.370973
5.108333,0.593185,2.033075,0.583787,1.933783,0.526991,1.841454,0.443325,1.702992,0.305044,1.508906,0.218239,1.334933,0.168378,1.123871,0.078713,0.750523,-0.049509,0.370586
5.116667,0.592722,2.032521,0.583272,1.933149,0.526576,1.84039,0.443454,1.701527,0.306004,1.506716,0.219679,1.332675,0.170021,1.121715,0.078214,0.749208,-0.0524,0.369931
5.125,0.592251,2.031956,0.582839,1.932524,0.526265,1.839365,0.44376,1.700033,0.306766,1.504877,0.221291,1.33049,0.171506,1.119903,0.077783,0.747887,-0.054529,0.369118
5.133333,0.591815,2.03138,0.582403,1.931965,0.526047,1.838475,0.444134,1.69856,0.307647,1.503008,0.22287,1.328575,0.17285,1.118165,0.07749,0.746587,-0.056247,0.368581
5.141667,0.591719,2.030828,0.581944,1.93138,0.525841,1.837515,0.444487,1.697331,0.308665,1.50119,0.224476,1.326712,0.174183,1.11647,0.077396,0.745353,-0.057841,0.367872
5.15,0.591308,2.030491,0.581521,1.930803,0.525653,1.836563,0.444682,1.696236,0.309764,1.499493,0.226161,1.324773,0.175628,1.114756,0.07753,0.744206,-0.05916,0.367225
5.158333,0.590928,2.030185,0.581067,1.930411,0.52543,1.835696,0.444797,1.695145,0.310793,1.497804,0.227994,1.322754,0.177266,1.112961,0.077789,0.743023,-0.060227,0.366532
5.166667,0.590538,2.029918,0.580656,1.930035,0.525166,1.834949,0.444907,1.693794,0.31179,1.495921,0.229604,1.320624,0.179065,1.111136,0.078368,0.741691,-0.061027,0.365685
5.175,0.590151,2.029543,0.580243,1.929643,0.524813,1.834145,0.445008,1.692384,0.312717,1.493783,0.231103,1.318208,0.181049,1.108991,0.07914,0.740227,-0.061582,0.364656
5.183333,0.589727,2.029219,0.579804,1.929186,0.524484,1.833276,0.445193,1.690969,0.313664,1.491939,0.232744,1.316025,0.182949,1.106894,0.08017,0.738654,-0.061719,0.363492
5.191667,0.589365,2.028828,0.579342,1.928611,0.524187,1.832361,0.445337,1.689668,0.314579,1.490268,0.234288,1.31403,0.18482,1.104796,0.081332,0.736893,-0.061332,0.362071
5.2,0.588999,2.028465,0.57887,1.927962,0.52394,1.831397,0.445768,1.688231,0.315568,1.488452,0.23558,1.312205,0.186439,1.102947,0.082614,0.735288,-0.060667,0.360785
5.208333,0.588697,2.027968,0.578416,1.927284,0.523728,1.830367,0.445883,1.687171,0.316359,1.486935,0.236988,1.310447,0.188104,1.101176,0.084059,0.73353,-0.059544,0.359156
5.216667,0.58833,2.027486,0.57797,1.92664,0.523499,1.82938,0.446149,1.685938,0.317101,1.485447,0.238399,1.308709,0.189798,1.0994,0.085664,0.731849,-0.058096,0.357521
5.225,0.587944,2.026937,0.577598,1.926084,0.523271,1.828392,0.44628,1.685001,0.317911,1.483843,0.239824,1.307077,0.191542,1.097479,0.087384,0.730223,-0.056492,0.355693
5.233333,0.587474,2.026462,0.577189,1.925678,0.523061,1.827456,0.446317,1.683959,0.318679,1.482329,0.241267,1.305462,0.193327,1.095723,0.089333,0.728454,-0.055049,0.354213
5.241667,0.586944,2.026154,0.576747,1.925326,0.522747,1.826684,0.446706,1.682387,0.319465,1.480945,0.242767,1.303765,0.195488,1.093629,0.09116,0.726677,-0.053629,0.352601
5.25,0.586421,2.025924,0.576222,1.925003,0.522452,1.826024,0.446581,1.681395,0.320268,1.479626,0.244591,1.301815,0.1976,1.091635,0.092942,0.725029,-0.052223,0.351178
5.258333,0.585917,2.025696,0.575698,1.92462,0.522124,1.82533,0.446442,1.680349,0.321199,1.477838,0.246219,1.299866,0.199927,1.089596,0.09497,0.723096,-0.050747,0.349783
5.266667,0.585352,2.025522,0.575081,1.924181,0.521721,1.824595,0.44656,1.679033,0.322109,1.475753,0.247911,1.297761,0.202295,1.087486,0.096982,0.721324,-0.048993,0.348307
5.275,0.58477,2.025281,0.574472,1.923752,0.521322,1.823726,0.446706,1.677872,0.323167,1.473713,0.249813,1.295386,0.20451,1.085492,0.098974,0.719624,-0.047036,0.346802
5.283333,0.584228,2.025053,0.573957,1.923321,0.521078,1.822716,0.446993,1.676658,0.324334,1.471815,0.251586,1.293313,0.20677,1.08344,0.101051,0.717723,-0.044702,0.345228
5.291667,0.58385,2.024705,0.573503,1.92273,0.520895,1.821639,0.447453,1.675236,0.325655,1.469943,0.253368,1.291369,0.208902,1.081591,0.103232,0.715731,-0.042333,0.343691
5.3,0.583481,2.024268,0.57316,1.922109,0.520835,1.820506,0.44789,1.673732,0.326899,1.468256,0.255219,1.289585,0.211277,1.079312,0.105704,0.713616,-0.039644,0.34148
5.308333,0.583171,2.023725,0.57286,1.921428,0.520867,1.819412,0.448476,1.672237,0.328186,1.466414,0.257262,1.287532,0.213802,1.077187,0.108213,0.711531,-0.036927,0.339492
5.316667,0.582846,2.023215,0.572553,1.92075,0.520926,1.818401,0.448958,1.670903,0.329668,1.464541,0.259378,1.285532,0.216564,1.074941,0.110955,0.709307,-0.034201,0.337585
5.325,0.582568,2.022801,0.572245,1.920218,0.520963,1.817491,0.44937,1.669538,0.331314,1.462278,0.261906,1.283343,0.219519,1.072407,0.113925,0.706894,-0.031355,0.335732
5.333333,0.582298,2.02247,0.571881,1.919668,0.520904,1.816579,0.449782,1.668065,0.332701,1.460029,0.264324,1.280963,0.22272,1.069814,0.116804,0.704568,-0.028834,0.33371
5.341667,0.581972,2.022219,0.57148,1.919109,0.520789,1.815667,0.450225,1.666424,0.334047,1.45798,0.266881,1.278316,0.226164,1.06725,0.119934,0.702193,-0.026245,0.331833
5.35,0.581565,2.022002,0.571137,1.918634,0.520651,1.814623,0.450615,1.664876,0.335666,1.455635,0.269535,1.275652,0.229449,1.064533,0.123125,0.699779,-0.023548,0.330072
5.358333,0.581156,2.021698,0.570796,1.918176,0.520467,1.813463,0.451079,1.663271,0.337551,1.453068,0.272118,1.272817,0.232665,1.061795,0.126319,0.697508,-0.020549,0.328151
5.366667,0.580701,2.02139,0.570507,1.917595,0.52056,1.81211,0.451729,1.661554,0.339221,1.45079,0.274736,1.27037,0.23591,1.059201,0.129734,0.694958,-0.017309,0.326002
5.375,0.58032,2.020955,0.570234,1.916893,0.520664,1.810945,0.452634,1.659929,0.341135,1.448497,0.277364,1.268145,0.239257,1.056789,0.13323,0.692688,-0.013705,0.323458
5.383333,0.580074,2.020377,0.570002,1.916079,0.520862,1.809922,0.453677,1.658567,0.343055,1.446545,0.280059,1.266031,0.242513,1.054626,0.13684,0.690383,-0.00991,0.321196
5.391667,0.579857,2.019767,0.569969,1.915305,0.521133,1.808987,0.454734,1.657241,0.344984,1.444912,0.282488,1.264332,0.245793,1.052385,0.140545,0.687943,-0.00581,0.318626
5.4,0.579757,2.019214,0.569944,1.914664,0.521493,1.808151,0.455798,1.655991,0.347023,1.44323,0.285186,1.262581,0.249084,1.050069,0.144207,0.685377,-0.00205,0.316253
5.408333,0.579623,2.018785,0.569919,1.914086,0.521905,1.807297,0.456753,1.654812,0.34904,1.44138,0.287797,1.260527,0.252401,1.04781,0.147917,0.683197,0.002031,0.314044
5.416667,0.579574,2.018442,0.57001,1.913497,0.522278,1.806527,0.45764,1.653562,0.350734,1.439837,0.290294,1.25866,0.255858,1.045604,0.15163,0.681155,0.005783,0.311819
5.425,0.579522,2.018192,0.569968,1.912975,0.522628,1.805692,0.458485,1.652111,0.35267,1.43788,0.292786,1.256671,0.259169,1.043497,0.155209,0.678794,0.009318,0.309612
5.433333,0.579466,2.017857,0.569996,1.912336,0.522894,1.804709,0.459253,1.650585,0.354483,1.435849,0.295706,1.254325,0.262532,1.041188,0.158723,0.676802,0.012832,0.307672
5.441667,0.579411,2.017513,0.569881,1.911814,0.523104,1.803566,0.459973,1.648868,0.356289,1.433462,0.298236,1.252026,0.265744,1.038656,0.162161,0.674646,0.016321,0.305557
5.45,0.579251,2.017117,0.569794,1.911191,0.523268,1.802231,0.460557,1.647146,0.35796,1.431237,0.301065,1.24942,0.269016,1.036331,0.165573,0.672412,0.020068,0.303416
5.458333,0.579132,2.016642,0.569666,1.910481,0.523327,1.800957,0.46131,1.645332,0.35996,1.42866,0.303912,1.246745,0.272362,1.034101,0.168968,0.670051,0.023777,0.301267
5.466667,0.579007,2.016077,0.569388,1.909668,0.523385,1.799801,0.462104,1.643567,0.361845,1.426452,0.306472,1.244524,0.275596,1.031978,0.172577,0.66765,0.027984,0.298455
5.475,0.578833,2.01553,0.569099,1.908761,0.523554,1.798704,0.463031,1.641922,0.363803,1.424378,0.309308,1.242125,0.278902,1.029699,0.176414,0.665404,0.032274,0.295873
5.483333,0.578625,2.015061,0.568881,1.90802,0.523778,1.797684,0.463906,1.640595,0.365764,1.422433,0.311904,1.240004,0.282279,1.027339,0.180512,0.662766,0.036792,0.293194
5.491667,0.57839,2.014613,0.568683,1.907339,0.523977,1.796749,0.464846,1.639254,0.367423,1.420744,0.314347,1.238208,0.285789,1.025418,0.184643,0.660571,0.041624,0.290509
5.5,0.578102,2.014366,0.568478,1.906826,0.524182,1.795645,0.465703,1.637911,0.369796,1.418698,0.316847,1.236496,0.289273,1.023449,0.189072,0.658469,0.046352,0.287843
5.508333,0.577804,2.014256,0.568319,1.906309,0.524391,1.794745,0.466336,1.636763,0.371558,1.417055,0.319525,1.234647,0.292685,1.021102,0.193346,0.655903,0.051157,0.285324
5.516667,0.577535,2.014128,0.568131,1.90588,0.524516,1.793826,0.466888,1.635692,0.373165,1.415242,0.321969,1.232883,0.296119,1.018934,0.197708,0.653813,0.056149,0.282708
5.525,0.577249,2.013891,0.567937,1.905375,0.524611,1.79288,0.467468,1.634307,0.37474,1.413509,0.324409,1.230888,0.299657,1.016851,0.202089,0.651603,0.061091,0.280154
5.533333,0.576962,2.01361,0.56771,1.904839,0.524629,1.791923,0.467998,1.632803,0.376492,1.411581,0.326988,1.228666,0.303059,1.01474,0.206393,0.649143,0.066353,0.277839
5.541667,0.576647,2.013117,0.567473,1.904138,0.524613,1.790928,0.468554,1.63127,0.378164,1.409624,0.329359,1.226596,0.306381,1.012539,0.210679,0.647082,0.071539,0.275167
5.55,0.576408,2.012498,0.56718,1.90325,0.52465,1.789881,0.46915,1.629811,0.379764,1.407533,0.331981,1.224461,0.309578,1.010539,0.215113,0.644731,0.077123,0.272446
5.558333,0.576148,2.011848,0.566891,1.902435,0.52473,1.788821,0.469945,1.628256,0.381514,1.40557,0.334872,1.222276,0.312812,1.008602,0.219359,0.642427,0.082973,0.269642
5.566667,0.575994,2.011172,0.56668,1.90172,0.524881,1.78772,0.47086,1.626795,0.383319,1.403823,0.337142,1.220335,0.31605,1.007016,0.223949,0.640237,0.088983,0.267085
5.575,0.575853,2.010653,0.566555,1.901035,0.52519,1.786695,0.47171,1.625479,0.385161,1.402153,0.339486,1.218707,0.319201,1.005091,0.228342,0.637929,0.095241,0.264263
5.583333,0.575417,2.010343,0.566526,1.900407,0.525532,1.78589,0.472645,1.624353,0.387174,1.400591,0.342257,1.217297,0.322487,1.003214,0.233098,0.635934,0.101369,0.261684
5.591667,0.575281,2.010073,0.566535,1.899956,0.525894,1.785127,0.473535,1.623292,0.388882,1.399367,0.344737,1.215753,0.325874,1.001746,0.237725,0.634074,0.107397,0.259115
5.6,0.575343,2.009959,0.566581,1.899503,0.526198,1.784432,0.47438,1.622279,0.390634,1.398003,0.346771,1.214208,0.32942,1.000126,0.242518,0.632122,0.113462,0.256737
5.608333,0.575152,2.009817,0.566513,1.899065,0.526515,1.78371,0.4752,1.621299,0.39246,1.396539,0.349666,1.212881,0.332981,0.998143,0.247277,0.629986,0.11925,0.254371
5.616667,0.574937,2.009674,0.566429,1.898561,0.526799,1.782887,0.476034,1.620182,0.394257,1.394831,0.352391,1.211089,0.336661,0.996193,0.252012,0.627839,0.124959,0.252095
5.625,0.574616,2.009164,0.566271,1.897946,0.526994,1.781991,0.47674,1.618856,0.396041,1.393092,0.354794,1.209035,0.340479,0.994245,0.256846,0.625686,0.130628,0.249521
5.633333,0.574379,2.008732,0.566057,1.897177,0.527108,1.780993,0.477528,1.61738,0.397807,1.39135,0.357922,1.207124,0.344093,0.992286,0.261607,0.623473,0.136432,0.24697
5.641667,0.574081,2.008199,0.565752,1.896146,0.527162,1.77983,0.478241,1.615835,0.399865,1.389356,0.36089,1.204895,0.347713,0.990395,0.266396,0.621522,0.142385,0.244404
5.65,0.573798,2.007629,0.565482,1.895171,0.527194,1.778783,0.478999,1.614381,0.401814,1.387522,0.363454,1.202905,0.351362,0.98875,0.271056,0.619384,0.148489,0.242166
5.658333,0.573514,2.007048,0.565266,1.894356,0.527278,1.777858,0.479723,1.613184,0.403686,1.385968,0.366279,1.201067,0.354893,0.987143,0.27587,0.617452,0.15481,0.239619
5.666667,0.573249,2.006508,0.565119,1.89367,0.527499,1.777009,0.480684,1.612017,0.405597,1.384615,0.369038,1.199758,0.358306,0.985599,0.280732,0.615603,0.161115,0.237412
5.675,0.572998,2.006111,0.56506,1.893171,0.527793,1.776284,0.481695,1.610986,0.407575,1.383258,0.371702,1.198342,0.361952,0.984109,0.28564,0.613852,0.167449,0.234963
5.683333,0.572802,2.00582,0.56502,1.892761,0.528146,1.775702,0.482616,1.610079,0.40962,1.381852,0.374325,1.197024,0.365697,0.982611,0.290617,0.612153,0.173773,0.232907
5.691667,0.572681,2.00557,0.565056,1.892331,0.528535,1.775102,0.483557,1.609251,0.411624,1.380595,0.376879,1.195562,0.369375,0.980813,0.295645,0.610056,0.179753,0.230643
5.7,0.572691,2.005424,0.565104,1.891763,0.528948,1.774386,0.484611,1.608233,0.413594,1.379444,0.379694,1.194086,0.373181,0.979185,0.300652,0.608438,0.185785,0.228691
5.708333,0.572649,2.005108,0.565156,1.891164,0.529396,1.77356,0.485632,1.60709,0.415626,1.377969,0.382601,1.192604,0.376936,0.977747,0.305581,0.606539,0.191776,0.226715
5.716667,0.572658,2.004671,0.565157,1.890456,0.529822,1.772623,0.486625,1.606038,0.417736,1.376333,0.385439,1.190886,0.380656,0.976131,0.310415,0.60495,0.197631,0.224715
5.725,0.572449,2.004156,0.565185,1.889628,0.530219,1.771683,0.487622,1.604844,0.419509,1.374834,0.387965,1.189348,0.384116,0.974645,0.314941,0.60333,0.203731,0.222618
5.733333,0.572424,2.003654,0.565235,1.888828,0.53063,1.770781,0.488657,1.603563,0.421397,1.373537,0.390946,1.187549,0.387566,0.973399,0.319533,0.601634,0.209653,0.220726
5.741667,0.572417,2.003082,0.565356,1.888133,0.530985,1.770006,0.489551,1.602408,0.423356,1.372206,0.393507,1.186185,0.390869,0.972183,0.3241,0.600093,0.215951,0.218687
5.75,0.572488,2.002611,0.565557,1.887508,0.531423,1.769338,0.490552,1.601513,0.425241,1.371065,0.395881,1.185212,0.394013,0.970801,0.328745,0.598824,0.222068,0.21701
5.758333,0.572607,2.002255,0.565844,1.886945,0.531952,1.768733,0.4917,1.600739,0.427186,1.369857,0.398296,1.184294,0.397253,0.969729,0.333453,0.59758,0.228356,0.214972
5.766667,0.572804,2.001984,0.566174,1.886622,0.532581,1.768196,0.492913,1.600096,0.42897,1.369133,0.400796,1.183178,0.400548,0.968843,0.338159,0.596292,0.234656,0.213736
5.775,0.572991,2.001802,0.566551,1.886331,0.533285,1.767768,0.494122,1.599516,0.43093,1.368287,0.403321,1.182367,0.403875,0.967768,0.342808,0.595073,0.240553,0.212073
5.783333,0.573263,2.001626,0.566963,1.886088,0.533991,1.767446,0.495285,1.598953,0.43307,1.367553,0.405978,1.181636,0.407289,0.966806,0.347458,0.594004,0.246496,0.210853
5.791667,0.573506,2.00148,0.567373,1.885882,0.534764,1.767024,0.496497,1.598306,0.435219,1.366737,0.408636,1.180746,0.410953,0.965836,0.35214,0.592853,0.252103,0.209189
5.8,0.573726,2.001371,0.567762,1.885487,0.535567,1.76658,0.497679,1.597735,0.437219,1.365658,0.411348,1.179344,0.414261,0.964837,0.356668,0.591495,0.257604,0.207533
5.808333,0.573924,2.001235,0.568095,1.885048,0.536186,1.766094,0.498819,1.597052,0.438987,1.36477,0.413966,1.178293,0.417666,0.963478,0.361174,0.590171,0.263025,0.206076
5.816667,0.574082,2.000992,0.568443,1.884568,0.536789,1.765543,0.499905,1.59629,0.44085,1.363448,0.416311,1.177692,0.420877,0.962572,0.365429,0.588818,0.268535,0.20442
5.825,0.574226,2.000771,0.568742,1.8841,0.537332,1.764944,0.500883,1.59557,0.442374,1.362581,0.418521,1.176703,0.423704,0.96179,0.369584,0.588026,0.274126,0.203589
5.833333,0.574332,2.000552,0.569057,1.883681,0.537828,1.764404,0.501778,1.595009,0.444001,1.361733,0.420906,1.175793,0.426563,0.961087,0.373622,0.587212,0.279567,0.201957
5.841667,0.574465,2.00036,0.569372,1.883435,0.538221,1.764035,0.502698,1.594575,0.44573,1.361038,0.423031,1.175062,0.429208,0.960549,0.377493,0.586338,0.285032,0.201244
5.85,0.574621,2.000259,0.569715,1.883216,0.538703,1.763796,0.503709,1.594332,0.447287,1.360767,0.425036,1.174455,0.431881,0.960122,0.381248,0.585783,0.290574,0.199982
5.858333,0.574807,2.000248,0.570065,1.88319,0.539183,1.763731,0.504711,1.593981,0.448714,1.360555,0.427038,1.174131,0.434453,0.959648,0.385012,0.585138,0.295901,0.199324
5.866667,0.575099,2.000251,0.570502,1.883155,0.539819,1.763648,0.505717,1.593702,0.450471,1.360027,0.429036,1.173946,0.437187,0.959175,0.388853,0.58457,0.30123,0.198656
5.875,0.575416,2.000262,0.570952,1.883124,0.54051,1.763553,0.506653,1.593455,0.452206,1.359508,0.431074,1.173514,0.439939,0.958739,0.392815,0.583888,0.305972,0.197657
5.883333,0.575783,2.000217,0.571465,1.883023,0.541348,1.763309,0.507661,1.593269,0.453697,1.359058,0.433291,1.172888,0.442785,0.957877,0.396549,0.583247,0.310866,0.196835
5.891667,0.576191,2.000156,0.571959,1.882845,0.542114,1.763021,0.508749,1.592955,0.455386,1.358372,0.435531,1.172143,0.445594,0.957102,0.400417,0.582287,0.315438,0.195825
