,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
17.175,0.130556,2.907001,0.133288,2.837004,0.13959,2.711775,0.208209,2.367049,0.296486,2.068829,0.373231,1.815118,0.534903,1.509022,0.7585,1.262718,1.026338,0.980572
17.183333,0.130503,2.906975,0.133293,2.836952,0.139578,2.71176,0.208004,2.366847,0.296128,2.06857,0.372745,1.814842,0.534337,1.508858,0.758192,1.262764,1.026271,0.980921
17.191667,0.130509,2.906986,0.133294,2.836973,0.139579,2.711715,0.207776,2.366636,0.29569,2.06826,0.372326,1.814604,0.533803,1.508735,0.757887,1.262891,1.026223,0.981178
17.2,0.130536,2.907004,0.133308,2.836965,0.139545,2.711687,0.207565,2.366417,0.295281,2.067969,0.371858,1.814402,0.533361,1.50871,0.757614,1.26293,1.026134,0.981512
17.208333,0.130473,2.906933,0.133402,2.838044,0.13952,2.711668,0.207323,2.366248,0.294899,2.067711,0.371344,1.814192,0.532913,1.508782,0.75731,1.263178,1.02605,0.981871
17.216667,0.130471,2.906955,0.133267,2.836985,0.139496,2.711709,0.207098,2.366147,0.294471,2.06754,0.370789,1.813932,0.532411,1.50882,0.75699,1.263342,1.025993,0.982358
17.225,0.130495,2.906981,0.133275,2.836937,0.139472,2.71173,0.206922,2.365998,0.294058,2.067322,0.370237,1.813688,0.531952,1.508931,0.756606,1.263559,1.025914,0.982756
17.233333,0.13046,2.906945,0.133254,2.836983,0.13947,2.71179,0.20667,2.365936,0.293578,2.067165,0.369681,1.813472,0.531434,1.508983,0.75629,1.263811,1.025812,0.983208
17.241667,0.130501,2.906975,0.133253,2.836965,0.139457,2.711829,0.206493,2.365807,0.29315,2.066983,0.369136,1.813275,0.530879,1.509073,0.755973,1.264045,1.02571,0.983669
17.25,0.125969,2.905756,0.133271,2.837004,0.139419,2.71184,0.206267,2.365703,0.292793,2.066807,0.36851,1.813006,0.530277,1.509064,0.755624,1.264203,1.025633,0.983969
17.258333,0.125998,2.905793,0.133232,2.836991,0.139396,2.711851,0.206044,2.365519,0.292397,2.066652,0.367885,1.812793,0.529625,1.509044,0.755283,1.264414,1.025494,0.984395
17.266667,0.130371,2.906903,0.133221,2.836996,0.139374,2.71184,0.205768,2.365353,0.291988,2.066484,0.367314,1.812537,0.529031,1.509034,0.754923,1.264593,1.02536,0.984589
17.275,0.130423,2.906922,0.133228,2.837,0.139354,2.711828,0.20556,2.365165,0.291608,2.066252,0.36673,1.812294,0.528431,1.508898,0.754503,1.264696,1.025193,0.984897
17.283333,0.13041,2.906913,0.133225,2.836988,0.139347,2.711802,0.205315,2.36499,0.291221,2.066052,0.366233,1.81203,0.527809,1.508804,0.754158,1.264737,1.02503,0.985193
17.291667,0.130451,2.906897,0.133191,2.836971,0.139323,2.711778,0.205081,2.364817,0.290823,2.065779,0.365624,1.811735,0.52727,1.508685,0.753794,1.264865,1.024867,0.985476
17.3,0.130416,2.906903,0.133175,2.836981,0.139307,2.711734,0.20485,2.364659,0.290391,2.065585,0.36503,1.811492,0.526759,1.50852,0.753446,1.264937,1.024659,0.985707
17.308333,0.130415,2.906905,0.133168,2.836948,0.139286,2.711717,0.204588,2.364566,0.289946,2.06543,0.3644,1.811234,0.526246,1.508509,0.753044,1.264962,1.024479,0.986005
17.316667,0.130365,2.906854,0.133171,2.836941,0.139263,2.711688,0.204262,2.364592,0.289454,2.06544,0.363806,1.811218,0.525731,1.508397,0.752668,1.264998,1.024232,0.986249
17.325,0.130411,2.906864,0.133135,2.836888,0.139184,2.711677,0.203673,2.364775,0.288725,2.065692,0.363056,1.811406,0.52513,1.508219,0.752223,1.265054,1.024004,0.986547
17.333333,0.130356,2.90684,0.133096,2.836915,0.139037,2.711673,0.202971,2.364913,0.287905,2.065917,0.36234,1.811591,0.524424,1.508196,0.7517,1.265202,1.023685,0.986908
17.341667,0.130311,2.906849,0.133114,2.836911,0.138953,2.71167,0.202435,2.365071,0.287121,2.066033,0.361612,1.811679,0.523524,1.508192,0.751091,1.265383,1.023256,0.987265
17.35,0.130365,2.906898,0.133063,2.836916,0.138876,2.711706,0.201808,2.365423,0.28642,2.066291,0.360743,1.811872,0.52256,1.508103,0.750422,1.265609,1.022846,0.987715
17.358333,0.130268,2.906873,0.133055,2.836942,0.138773,2.711756,0.201116,2.365655,0.28571,2.066438,0.359859,1.812065,0.521552,1.508166,0.749666,1.266007,1.022319,0.988163
17.366667,0.12597,2.905831,0.133048,2.836948,0.138725,2.711772,0.200504,2.365916,0.284895,2.066493,0.358762,1.812114,0.52064,1.508242,0.748895,1.266223,1.021689,0.988517
17.375,0.130327,2.906866,0.133021,2.83692,0.13864,2.711808,0.199809,2.366476,0.283981,2.06669,0.357611,1.812253,0.519629,1.508062,0.748037,1.2664,1.021093,0.988848
17.383333,0.130351,2.906902,0.132977,2.836937,0.138534,2.711774,0.199059,2.366684,0.282979,2.066801,0.356418,1.812333,0.518612,1.507941,0.747027,1.266402,1.020302,0.989016
17.391667,0.130312,2.906872,0.132959,2.83693,0.138483,2.711741,0.198447,2.366808,0.281955,2.06683,0.355244,1.81234,0.517329,1.507721,0.74599,1.266344,1.01938,0.989112
17.4,0.130317,2.906895,0.132946,2.836929,0.138411,2.711675,0.197775,2.366952,0.280967,2.066873,0.353908,1.812223,0.515792,1.507556,0.744678,1.266166,1.018336,0.989242
17.408333,0.130358,2.906908,0.132952,2.8369,0.138334,2.711613,0.197081,2.367075,0.27991,2.066857,0.352464,1.812056,0.514228,1.507479,0.743267,1.266146,1.017107,0.989524
17.416667,0.13044,2.90698,0.132929,2.836891,0.138271,2.711166,0.196427,2.367221,0.278712,2.066788,0.351017,1.811889,0.512651,1.507254,0.741751,1.26623,1.015747,0.989921
17.425,0.130345,2.906938,0.136314,2.832381,0.13822,2.711576,0.195733,2.367344,0.277508,2.06682,0.349387,1.811819,0.510667,1.506697,0.740126,1.266187,1.014213,0.990068
17.433333,0.130389,2.906961,0.132921,2.836865,0.138174,2.711575,0.195067,2.367445,0.276367,2.066846,0.347722,1.811592,0.5089,1.50664,0.738436,1.266097,1.012606,0.989926
17.441667,0.130353,2.906931,0.136263,2.83246,0.138137,2.711588,0.194328,2.367666,0.275178,2.066936,0.345936,1.811488,0.50702,1.506531,0.736478,1.266007,1.010913,0.990081
17.45,0.130392,2.906987,0.132901,2.836885,0.138055,2.711618,0.193611,2.367839,0.273843,2.066869,0.344112,1.8114,0.504944,1.506593,0.734482,1.266042,1.008832,0.99011
17.458333,0.130365,2.906976,0.13625,2.832471,0.137996,2.711677,0.19297,2.368077,0.272395,2.066811,0.342275,1.811184,0.50267,1.506545,0.732409,1.266324,1.006717,0.990138
17.466667,0.130334,2.906965,0.13287,2.836913,0.137965,2.711764,0.192246,2.368261,0.270953,2.066855,0.340303,1.810809,0.50047,1.506341,0.730083,1.266105,1.004648,0.990179
17.475,0.130332,2.907015,0.13618,2.832527,0.137915,2.711795,0.191483,2.368463,0.269643,2.06702,0.338329,1.810702,0.498126,1.506328,0.727817,1.265989,1.002298,0.989985
17.483333,0.130325,2.907,0.132861,2.836955,0.13787,2.711841,0.190802,2.368613,0.268311,2.066927,0.336369,1.810501,0.495722,1.50633,0.72531,1.265926,0.999717,0.990088
17.491667,0.130295,2.907008,0.136167,2.832567,0.137822,2.711848,0.19007,2.368746,0.26682,2.066685,0.334262,1.810113,0.493551,1.506395,0.72266,1.265624,0.997072,0.989541
17.5,0.130278,2.906985,0.132819,2.837008,0.137775,2.711819,0.18936,2.368775,0.265309,2.066478,0.332287,1.809845,0.490735,1.506253,0.720123,1.265285,0.994273,0.988933
17.508333,0.130229,2.906935,0.136103,2.832582,0.137728,2.71178,0.188628,2.368847,0.263873,2.066485,0.330149,1.809541,0.488275,1.506128,0.717315,1.264847,0.991353,0.988426
17.516667,0.130346,2.906999,0.136105,2.832566,0.137655,2.711742,0.18793,2.368858,0.262407,2.066444,0.327916,1.809161,0.485773,1.506324,0.714493,1.2646,0.988357,0.987702
17.525,0.130202,2.906947,0.136069,2.83254,0.137634,2.711709,0.187241,2.368929,0.260775,2.066319,0.325778,1.808893,0.483265,1.506378,0.711682,1.26404,0.985271,0.98705
17.533333,0.130235,2.906952,0.136139,2.832468,0.137575,2.711676,0.18652,2.368975,0.259273,2.066095,0.323812,1.80853,0.480728,1.50629,0.708658,1.26348,0.982054,0.986384
17.541667,0.130214,2.906934,0.136044,2.832505,0.137516,2.711678,0.185779,2.369101,0.257862,2.066041,0.321596,1.808243,0.477911,1.506008,0.70578,1.263143,0.97884,0.985631
17.55,0.130238,2.906982,0.136024,2.832505,0.137466,2.711708,0.185076,2.36923,0.256482,2.065986,0.319512,1.807964,0.475293,1.506069,0.702769,1.262581,0.975422,0.984393
17.558333,0.130286,2.907001,0.131192,2.836579,0.137413,2.711727,0.184303,2.36942,0.254908,2.065885,0.317387,1.807763,0.472662,1.506141,0.699864,1.262229,0.971951,0.983905
17.566667,0.130252,2.907035,0.135956,2.832553,0.137359,2.71177,0.183564,2.369566,0.253481,2.065777,0.315333,1.807596,0.47023,1.506169,0.696723,1.261766,0.968709,0.982904
17.575,0.130279,2.90705,0.132567,2.835213,0.137303,2.711823,0.182835,2.369728,0.252036,2.065764,0.313321,1.80739,0.46706,1.505699,0.69378,1.26135,0.96517,0.981946
17.583333,0.13025,2.907091,0.132679,2.837029,0.137248,2.71186,0.182083,2.369892,0.25059,2.065834,0.311257,1.80725,0.464437,1.505566,0.690719,1.26067,0.961703,0.981164
17.591667,0.130223,2.907042,0.13591,2.832594,0.137162,2.711841,0.181288,2.369789,0.249074,2.065799,0.309307,1.807156,0.461978,1.50547,0.687682,1.260375,0.95807,0.979615
17.6,0.130094,2.907001,0.135946,2.832595,0.137119,2.711873,0.180648,2.369864,0.247694,2.065733,0.307319,1.806932,0.459478,1.505531,0.684639,1.259757,0.954654,0.978649
17.608333,0.130144,2.907015,0.135901,2.832604,0.137059,2.711873,0.179974,2.369974,0.246526,2.065745,0.3054,1.806669,0.456942,1.505396,0.681749,1.259059,0.95108,0.97749
17.616667,0.130098,2.906989,0.135892,2.832582,0.137013,2.71185,0.179244,2.370105,0.245279,2.065702,0.303587,1.806503,0.454047,1.504566,0.678743,1.258377,0.947695,0.976326
17.625,0.130167,2.907041,0.135856,2.832599,0.136979,2.711818,0.178501,2.370177,0.24384,2.065609,0.301445,1.806391,0.451675,1.504577,0.675801,1.257956,0.944094,0.975073
17.633333,0.13019,2.907044,0.135867,2.83257,0.136929,2.711803,0.177798,2.37032,0.242429,2.065647,0.299462,1.80618,0.449166,1.504516,0.673005,1.257123,0.940785,0.97396
17.641667,0.13018,2.907035,0.135846,2.832538,0.136845,2.711797,0.177132,2.370432,0.241146,2.065642,0.297771,1.80618,0.446663,1.50423,0.670214,1.256657,0.937364,0.972519
17.65,0.130235,2.907069,0.13581,2.832559,0.136822,2.711783,0.176469,2.370588,0.239938,2.065626,0.296042,1.806089,0.444582,1.50419,0.667316,1.256119,0.934099,0.971685
17.658333,0.130197,2.907049,0.135818,2.832518,0.136762,2.711776,0.17576,2.370729,0.23871,2.065523,0.294301,1.805912,0.441998,1.503799,0.664698,1.25562,0.930718,0.970437
17.666667,0.130271,2.907097,0.135795,2.832528,0.136745,2.711746,0.175136,2.370788,0.237379,2.065458,0.292579,1.805698,0.439681,1.503805,0.661975,1.254998,0.927685,0.969497
17.675,0.130238,2.907061,0.135746,2.832575,0.136662,2.711774,0.174382,2.370945,0.2361,2.06554,0.290743,1.80562,0.43767,1.503772,0.659471,1.254471,0.924692,0.968684
17.683333,0.130205,2.907062,0.135781,2.832552,0.136602,2.711792,0.173808,2.37112,0.235099,2.065671,0.289136,1.80566,0.43547,1.503616,0.656883,1.254458,0.921754,0.967663
17.691667,0.130181,2.907057,0.135722,2.83261,0.13654,2.711825,0.17318,2.371316,0.233997,2.065813,0.287537,1.805601,0.433158,1.503312,0.654453,1.253966,0.918783,0.967034
17.7,0.130203,2.907059,0.135727,2.832593,0.136526,2.711858,0.172579,2.371455,0.23278,2.065927,0.28595,1.805641,0.430957,1.503383,0.652213,1.253607,0.916157,0.966473
17.708333,0.130163,2.907047,0.135724,2.832587,0.136455,2.711867,0.172008,2.371628,0.231424,2.065954,0.284287,1.805557,0.428884,1.503391,0.64981,1.253383,0.913468,0.965742
17.716667,0.130181,2.907079,0.135686,2.832627,0.13641,2.711866,0.171349,2.371695,0.230265,2.06595,0.282792,1.805508,0.427007,1.503374,0.647574,1.253052,0.910934,0.965342
17.725,0.130119,2.907038,0.135609,2.832662,0.13638,2.711871,0.170703,2.37178,0.229176,2.065961,0.28114,1.805433,0.42525,1.503569,0.6455,1.252864,0.90865,0.964646
17.733333,0.130107,2.907026,0.135631,2.832651,0.136342,2.711863,0.17008,2.371865,0.22815,2.065954,0.279419,1.805373,0.423339,1.503598,0.643415,1.252566,0.906447,0.964335
17.741667,0.130168,2.907042,0.13554,2.83268,0.136288,2.711836,0.169406,2.371979,0.227008,2.066007,0.277839,1.805216,0.421411,1.503663,0.641471,1.25233,0.904295,0.964125
17.75,0.130158,2.90704,0.135632,2.832593,0.136239,2.711808,0.168782,2.372076,0.225775,2.065974,0.27636,1.804997,0.419395,1.503391,0.639503,1.252434,0.902223,0.963938
17.758333,0.130146,2.907056,0.135586,2.832602,0.136178,2.711804,0.168197,2.372208,0.224694,2.065963,0.274897,1.8049,0.417458,1.503213,0.637569,1.252359,0.90035,0.963698
17.766667,0.130154,2.90708,0.135558,2.832629,0.136132,2.711804,0.167696,2.37227,0.223636,2.065855,0.273306,1.80483,0.416268,1.50383,0.635802,1.252209,0.898529,0.963603
17.775,0.130142,2.907088,0.135581,2.832584,0.136094,2.711788,0.167153,2.372453,0.222533,2.065869,0.271788,1.804804,0.414555,1.504048,0.634112,1.252177,0.896923,0.963837
17.783333,0.130119,2.907092,0.135565,2.832607,0.136052,2.711804,0.166586,2.372574,0.221375,2.065846,0.270284,1.804691,0.413014,1.50432,0.632489,1.252366,0.89551,0.964047
17.791667,0.130116,2.907079,0.13551,2.832614,0.136033,2.711823,0.16604,2.372748,0.220261,2.065937,0.268797,1.804744,0.411356,1.504249,0.630922,1.252689,0.894073,0.964288
17.8,0.130211,2.907151,0.13547,2.832656,0.135934,2.711835,0.16545,2.372846,0.219271,2.065939,0.267251,1.804755,0.409679,1.503977,0.629388,1.252907,0.89274,0.964714
17.808333,0.13016,2.907154,0.135494,2.83263,0.135877,2.711876,0.164851,2.372989,0.218251,2.066067,0.265846,1.804643,0.408127,1.50405,0.628064,1.253015,0.891571,0.965045
17.816667,0.130194,2.907175,0.135407,2.832711,0.135835,2.711917,0.164287,2.373103,0.217289,2.066142,0.264376,1.804508,0.406318,1.504005,0.626791,1.253235,0.890512,0.965526
17.825,0.130168,2.907177,0.132219,2.837071,0.135777,2.711913,0.1637,2.373276,0.216279,2.066211,0.26305,1.804484,0.404617,1.504027,0.625454,1.253657,0.889543,0.966261
17.833333,0.130183,2.9072,0.135431,2.832713,0.135744,2.711925,0.163172,2.373364,0.215225,2.066258,0.261618,1.80461,0.403068,1.504048,0.624191,1.254019,0.888636,0.96692
17.841667,0.130123,2.907171,0.135445,2.832664,0.135693,2.711893,0.162638,2.373433,0.214154,2.0663,0.260228,1.804593,0.401763,1.504149,0.623036,1.254275,0.887819,0.967548
17.85,0.130191,2.907193,0.135416,2.832656,0.135653,2.711887,0.162099,2.373535,0.213184,2.066226,0.258744,1.804486,0.400547,1.504254,0.621908,1.254412,0.887066,0.967986
17.858333,0.130186,2.907211,0.135399,2.832674,0.135657,2.711881,0.161651,2.373616,0.212264,2.066221,0.257477,1.804416,0.399073,1.504233,0.620806,1.25466,0.886438,0.968621
17.866667,0.130155,2.907206,0.13535,2.832716,0.135592,2.71189,0.161136,2.373737,0.211369,2.066278,0.256136,1.804446,0.397631,1.504204,0.619781,1.254939,0.885884,0.969386
17.875,0.13019,2.907205,0.135374,2.832685,0.135552,2.711876,0.160617,2.37377,0.210366,2.066246,0.254923,1.804339,0.396209,1.504285,0.618774,1.255257,0.885293,0.970237
17.883333,0.130198,2.90721,0.13068,2.836638,0.135494,2.711882,0.160134,2.373891,0.209392,2.0662,0.253458,1.80478,0.394836,1.504164,0.617808,1.255697,0.884715,0.971029
17.891667,0.130228,2.907243,0.13528,2.832577,0.135453,2.711889,0.159602,2.37394,0.208476,2.066161,0.252188,1.804781,0.393417,1.504076,0.6169,1.256137,0.884197,0.971895
17.9,0.130312,2.907268,0.130677,2.83663,0.135411,2.711888,0.159082,2.374019,0.207545,2.066207,0.250922,1.804706,0.392123,1.504084,0.616041,1.256543,0.88367,0.97264
17.908333,0.130186,2.90722,0.13525,2.832616,0.135355,2.711895,0.15861,2.374119,0.206627,2.066241,0.249554,1.804592,0.3911,1.504187,0.615247,1.256971,0.883224,0.973416
17.916667,0.130257,2.907227,0.135282,2.832703,0.135331,2.711883,0.158083,2.374192,0.205776,2.066325,0.248407,1.804491,0.38997,1.504426,0.614481,1.257316,0.88282,0.974108
17.925,0.130099,2.907174,0.132141,2.83706,0.135296,2.711872,0.157569,2.374264,0.204945,2.066423,0.247278,1.804353,0.388887,1.504577,0.61362,1.257684,0.882398,0.974856
17.933333,0.130123,2.907192,0.135249,2.832708,0.135245,2.711874,0.157079,2.374313,0.204051,2.066391,0.246239,1.804274,0.38777,1.50474,0.612761,1.258026,0.881932,0.975476
17.941667,0.130101,2.90719,0.135272,2.832665,0.135204,2.711885,0.156595,2.374384,0.203157,2.06638,0.245157,1.804165,0.386604,1.504794,0.611862,1.258334,0.881545,0.976235
17.95,0.130249,2.907264,0.132071,2.837075,0.135151,2.711883,0.156107,2.374443,0.202237,2.066335,0.244042,1.8041,0.385277,1.50477,0.611045,1.258704,0.881204,0.976961
17.958333,0.130132,2.907201,0.135272,2.832654,0.13512,2.711875,0.155662,2.374457,0.201381,2.066268,0.242852,1.803954,0.384169,1.504809,0.610247,1.259125,0.880821,0.977765
17.966667,0.130169,2.907225,0.13522,2.832695,0.135071,2.711897,0.155167,2.374547,0.200586,2.066306,0.241685,1.803934,0.383161,1.50503,0.609446,1.259453,0.880364,0.978564
17.975,0.130148,2.907241,0.132107,2.837028,0.135005,2.711906,0.154656,2.374546,0.199755,2.066325,0.240615,1.803871,0.382044,1.505264,0.60866,1.259809,0.879907,0.979389
17.983333,0.130223,2.907282,0.135202,2.832685,0.134979,2.711906,0.15418,2.374602,0.198952,2.0664,0.239468,1.803804,0.381397,1.505755,0.607827,1.260185,0.879439,0.980035
17.991667,0.130206,2.907266,0.130536,2.83664,0.13492,2.711903,0.153668,2.374669,0.198115,2.066495,0.238355,1.803664,0.379831,1.505497,0.606967,1.260531,0.878977,0.980728
18,0.130142,2.907246,0.135063,2.832659,0.134917,2.711881,0.153238,2.374717,0.197371,2.066496,0.2372,1.803532,0.378054,1.505393,0.606172,1.260906,0.878457,0.981381
18.008333,0.130143,2.907235,0.130489,2.836633,0.134864,2.711885,0.152753,2.37476,0.196521,2.066495,0.236095,1.803409,0.377079,1.505273,0.605234,1.261276,0.877899,0.981986
18.016667,0.130207,2.907278,0.135083,2.832618,0.134833,2.711893,0.152303,2.37479,0.195691,2.066443,0.235019,1.803389,0.376365,1.505745,0.604239,1.261599,0.877164,0.982595
18.025,0.130122,2.907202,0.135055,2.832758,0.134778,2.711885,0.151818,2.374914,0.194763,2.066507,0.233899,1.803419,0.375418,1.505921,0.603187,1.261783,0.8764,0.983089
18.033333,0.130164,2.90724,0.130444,2.836638,0.134718,2.711882,0.151438,2.374932,0.193889,2.066414,0.232682,1.803389,0.37392,1.505941,0.602176,1.261907,0.875545,0.98348
18.041667,0.130142,2.90723,0.130394,2.836609,0.134682,2.711855,0.150981,2.374995,0.19297,2.066367,0.23111,1.803578,0.372374,1.505874,0.601114,1.262077,0.874664,0.983883
18.05,0.130162,2.907222,0.130476,2.836651,0.134663,2.711849,0.150552,2.375035,0.192091,2.066339,0.229916,1.803378,0.371466,1.506087,0.600012,1.262321,0.873779,0.984202
18.058333,0.130089,2.907171,0.130393,2.836639,0.134613,2.711847,0.150084,2.375019,0.191259,2.066262,0.228808,1.803404,0.369481,1.505527,0.598823,1.262739,0.872824,0.984581
18.066667,0.130154,2.907226,0.130405,2.836657,0.134611,2.711836,0.149598,2.375104,0.190332,2.066313,0.22757,1.803766,0.368208,1.505561,0.597571,1.262895,0.871687,0.98483
18.075,0.130078,2.907193,0.131902,2.837071,0.134562,2.71185,0.149121,2.375126,0.189485,2.066351,0.226384,1.803719,0.366801,1.50568,0.596284,1.262944,0.870472,0.985321
18.083333,0.130153,2.907246,0.130472,2.836588,0.134537,2.711889,0.148631,2.375235,0.188675,2.066413,0.225114,1.803663,0.365387,1.505869,0.595026,1.263116,0.869192,0.985699
18.091667,0.130158,2.907235,0.135017,2.832756,0.134481,2.711875,0.148104,2.375371,0.187798,2.066477,0.223906,1.803547,0.363999,1.506112,0.593685,1.263382,0.868069,0.986028
18.1,0.130087,2.907234,0.131872,2.837049,0.134446,2.711913,0.147609,2.375514,0.186819,2.066503,0.222621,1.803531,0.362606,1.506399,0.592264,1.263585,0.866799,0.986018
18.108333,0.130113,2.907254,0.131882,2.837049,0.134377,2.711919,0.147136,2.375563,0.185829,2.066487,0.221048,1.803087,0.361238,1.506499,0.590812,1.263662,0.865349,0.986135
18.116667,0.13006,2.907221,0.131843,2.83713,0.134353,2.711941,0.146684,2.375643,0.184838,2.066475,0.219635,1.803064,0.359589,1.506224,0.589196,1.263583,0.863757,0.986306
18.125,0.130119,2.907258,0.131884,2.837108,0.134295,2.711906,0.146217,2.375653,0.183937,2.066436,0.218361,1.802971,0.357996,1.506194,0.58761,1.263678,0.862084,0.986463
18.133333,0.130145,2.907286,0.131843,2.837085,0.134262,2.711902,0.145725,2.375689,0.183048,2.066448,0.217124,1.802948,0.356395,1.506343,0.586111,1.263844,0.860629,0.9865
18.141667,0.130054,2.907234,0.13036,2.836634,0.13421,2.711894,0.145239,2.375715,0.182066,2.066492,0.215701,1.802999,0.354594,1.506323,0.584492,1.263788,0.858874,0.986272
18.15,0.13,2.907207,0.134911,2.832759,0.134194,2.711889,0.14476,2.375768,0.181085,2.066551,0.214024,1.802726,0.352975,1.506315,0.582787,1.263652,0.857114,0.986365
18.158333,0.130119,2.907266,0.131823,2.837047,0.134147,2.711877,0.14431,2.375789,0.180104,2.066504,0.212636,1.802649,0.351525,1.506287,0.58095,1.263675,0.855282,0.986548
18.166667,0.1301,2.907279,0.134931,2.832724,0.134166,2.711873,0.143875,2.375816,0.179165,2.066386,0.211494,1.802695,0.349952,1.506407,0.579266,1.263722,0.853421,0.986173
